Scenario,Response,Mean,Median,Minimum,Maximum,HalfWidth,Mean Confidence Interval Start,Mean Confidence Interval End,Upper Percentile,Upper Percentile Confidence Interval Start,Upper Percentile Confidence Interval End,Lower Percentile,Lower Percentile Confidence Interval Start,Lower Percentile Confidence Interval End
Scenario1,L,5.00899424601978,4.44453085134004,2.13490283491574,21.4972683403052,0.288275410975959,4.72071883504382,5.29726965699574,5.82271922395986,5.34445703278946,6.14726085309779,3.5274512759098,3.27824420559912,3.71310690455639
Scenario1,W,0.0829027877988257,0.0743684093146874,0.0391154508511933,0.328791147440416,0.00440271040938914,0.0785000773894365,0.0873054982082148,0.0943321744542537,0.08784529509555,0.103020410307604,0.060186428729279,0.0560001337206033,0.0627124131827628
Scenario1,L_q,4.11073388354848,3.51671857317831,1.32319134631619,20.5831864983133,0.285394507755973,3.82533937579251,4.39612839130445,4.88821642457592,4.4292448172592,5.22793553136915,2.64385309885675,2.39134571312572,2.82622857665811
Scenario1,W_q,0.0678898964699216,0.0592005560812545,0.0241892502305861,0.314771382699646,0.00440324752767712,0.0634866489422444,0.0722931439975987,0.0793953825523945,0.0726914424478885,0.0883070934923519,0.045131369696442,0.0411165765346239,0.0477660234812742
Scenario1,Rho,89.8260362471297,89.7696354823627,79.616146928405,98.9823046002421,0.443337510737608,89.3826987363921,90.2693737578673,92.347666751031,91.6248880888062,92.8266794535953,87.3079209713693,86.8289427301926,88.0233868001699
